  385509282, 8.577, 0.005
   67829685,18.830, 0.200
   67829298,17.630, 0.200
   67828897, 9.973, 0.006
   67829472,17.530, 0.200
  385509109,14.097, 0.137
  385509159,16.800, 0.200
   67829596,17.330, 0.200
   67829329,17.180, 0.200
   67829797,19.667, 0.067
  385509284,,
   67829648,,
  385552187,16.401, 0.069
   67829658,19.930, 0.200
  385552440,17.920, 0.200
  385552643, 8.991, 0.008
  385552421,17.556, 0.050
   67829632,12.323, 0.092
  385552593,15.519, 0.160
  385552619, 9.665, 0.015
  385552305,17.483, 0.049
   67829619,12.122, 0.092
  385552144, 8.035, 0.012
   67829254,17.320, 0.200
   67829693,,
  385552287,15.644, 0.069
  385552281,13.618, 0.103
   67829524,,
  385552372, 8.622, 0.023
  385552170,10.182, 0.023
  385552485,17.880, 0.200
  385552109,19.200, 0.200
  385552195,,
  385552466, 9.779, 0.046
  385552270, 9.577, 0.046
  385552629, 9.556, 0.004
  385552720,13.391, 0.114
  385552163,14.368, 0.206
   67830753,18.930, 0.200
   67830155, 6.850, 0.001
  385589475,21.090, 0.160
  385589544,17.899, 0.057
   67830013,,
  385589578,17.121, 1.133
   67830207,17.980, 0.200
  385589523,18.236, 0.058
  385589620,19.276, 0.079
   67829917,12.581, 0.103
  385589312,19.800, 0.200
  385589524,17.754, 0.048
   67830039,12.707, 0.126
  385589739,16.881, 0.047
  385589609,,
   61140002,14.034, 0.062
  385589362,16.415, 0.183
  385589360,,
  385589386,12.810, 0.069
  385589388,13.219, 0.069
  385589505,14.743, 0.092
  385558757,12.126, 0.069
   61139634,13.714, 0.103
  385589317,,
   61140261,,
   61141737,17.280, 0.200
  385589319,15.391, 0.149
   61139640,10.139, 0.017
  385589348,11.597, 0.046
   61139416,18.910, 0.200
  385589685,14.063, 0.114
   61140268,18.180, 0.200
  385589309,17.520, 0.200
   61141911,11.540, 0.030
   61139968,,
  125736597,17.370, 0.200
  125736689,14.032, 0.046
  125736793,,
   61139899,,
   61139916,18.550, 0.200
   61139506,,
  125736791,10.446, 0.034
  125736770,,
  125737018,18.300, 0.200
  125736817,19.431, 0.092
  125736833,,
   61141472,,
  125736974,16.229, 0.343
  125736848,16.779, 0.126
  125736522,10.518, 0.020
   61139214,18.406, 0.054
   61139406,13.157, 0.126
  125736858,11.120, 0.057
  125736701,14.335, 0.037
   61141798,18.540, 0.200
   61139947,,
  125736987,14.150, 0.126
   61139677,14.814, 0.043
   61145620,14.807, 0.126
   61145832,14.873, 0.126
  125737022,,
   61145683,,
  125736899,12.287, 0.057
   61146016,10.204, 0.008
  125736708,11.859, 0.046
   61145611, 9.420, 0.001
  125736605,10.250, 0.010
  125736811,13.373, 0.103
  125736995, 9.398, 0.069
  125737020,12.293, 0.046
   61145701, 9.374, 0.005
   61145876,12.105, 0.069
  125736623,14.217, 0.126
   61145580,18.920, 0.200
   61145948,,
  125737030,16.260, 0.172
  125736707,19.130, 0.200
   61145609,10.471, 0.010
   61145677,15.770, 0.200
  125736774,15.268, 0.110
   61145889,17.960, 0.200
   61145959,,
  405484261,,
   61145594,11.735, 0.057
  405484284,16.500, 0.200
   61145922,10.528, 0.013
  405484181,18.576, 0.078
  405490026,16.146, 0.047
  405484383,19.662, 0.091
  405484557,10.470, 0.001
   61145824,19.190, 0.200
  405484221,,
   61145765,15.474, 0.126
   61145907,18.200, 0.200
  405484110,,
  405484378,17.200, 0.200
  405484111,,
  405484416, 6.815, 0.012
  405484605,18.130, 0.200
  405484386,,
  405484664,18.090, 0.200
   61145874,11.457, 0.009
  405484241,,
   61145896,,
  405484574, 8.290, 0.023
  405484205,14.665, 0.149
  440681403,12.249, 0.103
  440681617,13.603, 0.137
  405484342,19.310, 0.200
  405484300,18.690, 0.200
  440681409,13.403, 0.137
  405484127,16.921, 1.133
  440681387,15.368, 0.103
  440681539,18.370, 0.200
  405484278, 9.452, 0.010
  405484248,,
  440681404,12.480, 0.103
  440681343,16.163, 0.114
  405489949,16.717, 0.286
  440681536,17.980, 0.200
  405484341,,
  405484528,,
  405484178, 8.736, 0.023
  405484340,12.710, 0.080
  405484247,,
  405489929,15.550, 0.103
  440681564,18.170, 0.200
  125755016,,
  440681391,,
  440681752, 8.126, 0.005
  125754697,16.720, 0.200
  440681652,17.350, 0.200
  125755011,,
  125754563,16.730, 0.200
  440681442,,
  440681425, 7.768, 0.012
  440681529,16.830, 0.200
  125754787,,
  440681327,,
  440681478,,
  125754942,16.980, 0.200
  440682459,,
  440681328,18.300, 0.200
  125755046,17.967, 0.063
  125754923,,
  440681587,,
  440681418,15.973, 0.114
  125754781,12.965, 0.080
  440682249,12.333, 0.069
  440681808,17.330, 0.200
  125754683,,
  440681514,18.650, 0.200
  125754921,18.300, 0.200
  440685981,13.505, 0.160
  125754716,16.330, 0.200
  125754671,14.495, 0.066
  125754895,17.630, 0.200
  440685759,18.840, 0.200
  125754985,13.807, 0.114
  125754947,10.546, 0.034
  440685713,12.053, 0.040
  440686116,13.945, 0.160
  125755119,13.392, 0.160
  440686085,,
  125754804,18.220, 0.200
  125754525,17.420, 0.200
  440685861,11.114, 0.005
  125754907,18.140, 0.200
  125754869,16.670, 0.200
  440686066,,
  440686190, 9.873, 0.034
  440685753,17.630, 0.200
  440685902,16.930, 0.200
   35155905,,
  440685327,,
   35155735,19.730, 0.200
   35155659,13.435, 0.069
  440685940,,
  440685779,16.466, 0.275
   35156058,,
   35156014,,
   35155345,14.081, 0.052
  440686290,,
  440686303,18.190, 0.200
   35156036,,
  440686627,14.587, 0.137
   35156028,,
  440686398,14.426, 0.026
  440687586,17.860, 0.200
   35156034,17.500, 0.200
   35155873, 8.261, 0.010
  440686341,17.320, 0.200
  440686433,17.500, 0.200
  440686307,17.166, 0.320
   35155385,,
  440686359,18.420, 0.200
   35155396, 9.127, 0.005
  440686339,10.121, 0.034
  440686234,10.369, 0.034
   35155775,14.423, 0.035
  440686261,,
  440687056,,
   35155491,10.876, 0.034
  440686232,14.832, 0.149
  440686355,16.130, 0.200
   35155558,16.770, 0.200
  440686389,18.850, 0.200
   35155744,18.420, 0.200
  440686690,15.980, 0.200
  440686422,,
  440686207,14.972, 0.160
   35155618,16.880, 0.200
  440686556,18.900, 0.200
   35156235,17.700, 0.200
  440686989,13.949, 0.103
   35156755,15.230, 0.200
   35156129,10.029, 0.023
  440686535,17.390, 0.200
  440686488,12.612, 0.069
  440686209,19.070, 0.200
   35156298, 6.960, 0.023
   35156259,16.840, 0.200
   35156120,,
   35156121,,
  440686434,10.368, 0.012
  440686676,,
   35156210,19.660, 0.200
   35156538,19.580, 0.200
   35156221,16.600, 0.200
   35156413,17.430, 0.200
   35156636,,
  440690770,17.400, 0.200
   35156630,16.460, 0.200
  440690782, 8.370, 0.011
   35156678,18.080, 0.200
   35156424,,
   35156425,18.880, 0.200
  440690825,13.370, 0.103
  440690265,12.125, 0.069
  440689977,18.170, 0.200
  440690855,18.420, 0.200
   35156250,10.935, 0.023
   35156091,12.654, 0.080
  440690695,,
   35156315,,
  346626051,16.680, 0.200
  440690703,16.406, 0.103
  440690752,11.578, 0.034
  346625675,16.670, 0.200
  440690662,15.438, 0.008
  440690971,,
  440690776,11.734, 0.046
  440690201,19.350, 0.200
  440691009,15.529, 0.092
  440690708,17.230, 0.200
  440691028,10.775, 0.034
  346626038,,
  440691913,13.616, 0.050
  440691301,14.364, 0.062
  346625850,10.445, 0.034
  346626294, 8.120, 0.007
  440691461,14.451, 0.172
  346625904,14.175, 0.042
  440691380,19.630, 0.200
  346626211,15.729, 0.149
  346626001, 7.508, 0.018
  346626238,,
  346625763,12.744, 0.057
  346625816,,
  440691258,16.870, 0.200
  440692146,18.290, 0.200
  440691177,11.354, 0.046
  440691853,,
  440691544,,
  346625996,17.870, 0.200
  346625920,16.146, 0.309
  440691238,11.395, 0.046
  440691260,,
  440691248,18.130, 0.200
  440691438,,
  440691137,18.270, 0.200
  440691362,,
  440691379, 9.099, 0.019
   35159699,16.914, 0.446
  440691199,10.910, 0.046
  440691343,14.120, 0.149
  440692794,19.090, 0.200
  440691924,14.047, 0.103
  440691431,11.127, 0.016
  440694473,13.820, 0.200
  440695729,19.640, 0.200
  440695156,,
   35159657,12.172, 0.057
   35159570,,
  440695920, 6.168, 0.004
  440695252,17.073, 0.047
  440695916,11.599, 0.057
  440694763,,
  440694910,15.760, 0.200
   35159478,,
  440694497,18.080, 0.200
  440695721,10.252, 0.020
  440695926,,
  440695975, 6.725, 0.008
  440695918,15.860, 0.200
   35159509,,
  440695984,16.830, 0.200
  440695755,19.440, 0.200
   35205530,13.968, 0.137
   35204831,17.640, 0.200
   35205586,15.328, 0.071
   35205613,17.470, 0.200
   35204875,,
   35205476,,
   35204900, 9.616, 0.004
  440696398,11.237, 0.024
  440696803,14.483, 0.063
  440697438,14.702, 0.053
  440696035,18.120, 0.200
  440696262,17.980, 0.200
  440696415,18.320, 0.200
  440696817,,
  440697601,,
   35206389,12.065, 0.057
  440696704,,
  440696337,16.560, 0.435
   35206374,12.423, 0.069
   35205639,10.296, 0.057
   35206497,19.340, 0.200
  440700750,12.479, 0.030
   35205647, 6.946, 0.023
  440700978,11.475, 0.092
   35206455,16.755, 1.133
  440701022,18.030, 0.200
   35206200,13.052, 0.069
  440700864,19.340, 0.200
  440700343,14.595, 0.160
  440700760,,
  346540494,,
   84331094,14.785, 0.060
   84331755,17.430, 0.200
  346540234,14.877, 0.026
  346539090,,
  346540537,12.397, 0.019
  346540165,17.760, 0.200
   84331646,14.333, 0.103
  346539640,13.213, 0.092
   84331621,16.940, 0.200
   84336541,,
  346540171,13.459, 0.092
  346540283,,
   84336667,10.953, 0.015
  440702438,11.463, 0.018
  440703158,16.691, 0.561
  440703298,19.270, 0.200
  440702499,17.210, 0.200
  440702500,16.830, 0.200
  440703285,17.660, 0.200
  440703174,13.135, 0.114
   84336819,16.804, 1.133
   84336821,17.164, 0.047
   84336649,,
   84336822,12.030, 0.046
   84336600,18.710, 0.200
   84336651,,
  440702470,,
  440702845,16.030, 0.200
  440702584,18.890, 0.200
   84336401,,
  440702109,18.100, 0.200
  385590063,18.210, 0.200
  440704339,15.920, 0.200
  440704531,16.482, 0.126
  385590587,16.563, 1.133
  440704123,15.800, 0.200
  385590417,,
  385590965,18.000, 0.200
  427735688,18.800, 0.200
  427735624,19.100, 0.200
  427736091,13.696, 0.103
  440726015,16.870, 0.200
  440726023,14.802, 0.108
  440726384,16.820, 0.200
  440726047,11.798, 0.046
  427735935,,
  440726335,16.080, 0.200
  440725730,18.320, 0.200
  427736180,19.300, 0.200
  427735907,14.444, 0.137
  427735980,,
  427736345,19.300, 0.200
  407930782,11.283, 0.026
  407930243,18.560, 0.200
  440728453,18.530, 0.200
  407930609,16.230, 0.366
  440728520,14.799, 0.061
  440732135,18.170, 0.200
  348723803,11.244, 0.013
  440731523,12.260, 0.069
  440730694,15.408, 0.038
  348723022,19.510, 0.200
  348722683,17.700, 0.200
  348722861,12.370, 0.080
  348723421,18.670, 0.200
  440730898,,
  348722873,,
  348768951,12.732, 0.069
  348769726, 9.635, 0.004
  440732366,18.360, 0.200
  348769378,19.010, 0.200
  348769574,10.940, 0.030
  440733338,10.960, 0.030
  440732276,12.992, 0.103
  440732237,,
  348769589,14.122, 0.160
  348768846,15.140, 0.200
  440733120,15.561, 0.061
  348769440,19.840, 0.200
  348769183,,
  348768931,18.860, 0.200
  149856569,12.992, 0.080
  149856915,17.133, 0.046
  149856292,17.410, 0.200
   14076629,16.570, 0.200
   14076683,13.137, 0.114
  149906525,,
   14078777,14.056, 0.114
   14080077,11.101, 0.012
  149907155,19.100, 0.200
   14079986,15.293, 0.069
  149907172,14.980, 0.126
  149907927,16.856, 0.047
   14109281,16.710, 0.200
  149907532,12.546, 0.092
   14109429,16.430, 0.200
   14108972,16.860, 0.200
  149907789,,
   14109225,10.811, 0.009
  149908035,18.910, 0.200
  149907206,16.140, 0.200
   14112093,17.020, 0.200
  149907667,13.875, 0.160
   14112924,18.490, 0.200
   14111089,15.177, 0.064
  149923419,15.214, 0.126
  149923544,,
   14111240,14.278, 0.080
   14155762,16.965, 1.133
  149923647,12.619, 0.069
  149979973,16.196, 0.080
   14158619,,
   14157805,,
  149980659,12.028, 0.069
   14158342,13.848, 0.126
   14158303,16.724, 0.126
   14157808,14.682, 0.149
  149979982,16.768, 0.309
  149979913,18.400, 0.200
   14178521,,
   14179364,19.190, 0.200
  149980751,18.300, 0.200
   14179884,17.990, 0.200
   14180078,,
  125783029,16.721, 1.133
   14225108,,
  125783407,,
   14183170,18.040, 0.200
   14226607,14.320, 0.137
   14226966,18.390, 0.200
   14226320,13.312, 0.092
   14227246,16.860, 0.200
   14226920,16.480, 0.160
   14227288,,
   14251584,,
   14251565,17.880, 0.200
   22987439,17.013, 0.320
   14252825,17.960, 0.200
   14252822,19.150, 0.200
   14255759, 9.624, 0.034
   14257046,15.661, 0.286
   14256230,19.200, 0.200
   14255769,,
   14284774,17.430, 0.200
   14285398,17.960, 0.200
   14286197,,
   23076771,18.270, 0.200
   61146487,,
   61146291,17.460, 0.200
   14334105,18.700, 0.200
   14333998,,
   14363854,15.136, 0.073
   15734486,,
   15736261,18.720, 0.200
   15759347,17.653, 0.047
   15760711,,
   15818544,,
   15818292,15.207, 0.057
   15854940,14.065, 1.133
  402237289,15.001, 0.019
  220532015,16.841, 0.172
  220609249, 5.950, 0.030
  220608726,12.560, 0.057
  220603655,16.946, 0.252
  220604303,15.150, 0.160
   77387874,12.358, 0.046
  220608314,15.386, 0.126
  220608333,15.155, 0.137
  220603631, 8.400, 0.030
  220611558,,
  220610120,,
   77389008,13.884, 0.080
  220605215,,
  220608955,16.685, 0.526
  220604270,14.750, 0.114
   77471960,,
   77473428,,
  220608680,16.067, 0.069
   77472670,10.495, 0.008
   77472525,16.623, 0.092
  220686845,,
   77473537,,
   77471572,13.427, 0.114
  220686916,,
  220686797,,
   77473522,,
   77532156,16.686, 1.133
  220683610,15.927, 0.103
  220682229,,
  220687983,,
   77534376,15.360, 0.121
  220765024,16.581, 0.126
  220679325,16.177, 0.114
  220679064,14.667, 0.137
  220679264,16.163, 0.217
  220768033,,
  220685875,,
  220764985,16.172, 0.183
   12569193,13.542, 0.069
   12566318, 7.740, 0.030
   12566502,14.143, 0.126
   12569724,10.040, 0.005
   77573886,14.897, 0.103
   12568706,13.414, 0.103
   12568709,16.066, 0.229
   12568403,17.188, 1.133
   12569183,11.696, 0.026
   12566408,16.654, 0.092
   12567276,,
   12568747,17.161, 1.133
   12565771,,
   77577733, 8.443, 0.002
   77578051,12.690, 0.057
  280158699,16.033, 0.366
  280160269,15.232, 0.183
  280160519,15.057, 0.023
   77576048,14.024, 0.114
  280158322,,
  280157428,,
  280156884,13.833, 0.095
   77577263,,
  280157733,17.602, 0.047
   77576598, 9.912, 0.004
  280158278,,
  280160125, 5.840, 0.030
   77578559,16.938, 0.149
  280158171,,
  280158108,16.277, 0.137
  280157846,14.545, 0.092
   77674655,,
  280156638, 6.770, 0.030
   12621988,13.363, 0.080
   12621793,,
   12621795,13.554, 0.092
   77674501,12.112, 0.080
   12624309,,
   12570821,16.891, 0.263
   77672522,15.352, 0.057
   77674513,16.970, 0.217
   12621616,10.362, 0.007
   12625702,,
   12624501,17.109, 0.389
   12625435,15.665, 0.103
   12624029,13.136, 0.080
   12627378,17.233, 1.133
   12628221,17.053, 0.435
   12629900,,
   12659091,16.301, 0.297
   12628957, 7.260, 0.002
   12659336,,
   12627948,16.788, 0.183
   12659333,16.030, 0.172
   12658445,10.139, 0.005
   12658622,,
   12629720,,
  286019870,14.774, 0.103
  286020092,15.712, 0.069
   66744473,,
   66744834,16.292, 0.172
   66744063, 8.127, 0.002
  286019407,,
   66744695,12.300, 0.080
  286019008,16.752, 0.195
   12663066,15.683, 0.172
   12664371,,
   66750314,16.528, 0.069
   66749774,,
   66750133,14.611, 0.046
   12661002,16.481, 0.114
   66822018,13.856, 0.057
   12725358,15.058, 0.092
   12725341,13.373, 0.057
   12725121,15.270, 0.126
   12665643,,
   12725753,16.036, 0.092
   12725143,16.213, 0.137
   12725044,16.376, 0.400
   12776845,,
   12732189,,
   12731159,11.853, 0.046
   12731653,,
   12777482,,
   12731737,13.725, 0.069
   66861813,16.393, 0.126
   12730483,,
   12730168,17.024, 1.133
   12731471,16.803, 0.092
   12775783,10.870, 0.018
   12776490,15.549, 0.057
   66863805, 9.322, 0.003
   66861139,17.056, 0.480
   66861569,,
   12777551,14.715, 0.092
   12730769,14.929, 0.126
   66862355,15.758, 0.069
   66861349,15.622, 0.069
   12779562,13.927, 0.057
   12779758,17.162, 0.195
   66923149,16.832, 0.206
   12779645,16.301, 0.057
   66925320,16.399, 0.092
   12779676,11.813, 0.023
   12778842,,
   12782249,14.649, 0.195
    9597321,11.714, 0.034
    9596871,,
   66928839, 7.760, 0.030
    9597134,16.978, 0.160
    9669433,,
   66928171,16.248, 0.126
    9596939,15.990, 0.286
    9669706,,
    9669256,13.324, 0.103
   66928114,,
    9667458,,
    9595526,,
   66928215,12.350, 0.035
    9675926,11.238, 0.065
    9672800,17.186, 0.606
    9674282,10.448, 0.009
    9677218,16.213, 0.046
    9672801,15.759, 0.092
    9676822,13.699, 0.057
    9677039,18.204, 0.090
    9675067,,
    9735831,16.805, 0.149
   67081645,,
    9735122,14.804, 0.067
    9735057,14.173, 0.069
    9735235,,
    9734812,11.278, 0.023
    9674277,,
    9735608,,
    9734806, 7.330, 0.030
   67082446,,
    9673098,16.310, 0.297
    9735159,,
    9676810,15.319, 0.103
   67081233,,
    9676383,13.786, 0.046
    9738433,,
    9738956,,
    9737198,16.279, 0.183
    9738126,,
    9737930,,
    9739389,,
   67086160,,
    9741755,,
    9737552,,
    9740802,12.682, 0.069
    9737963,16.599, 0.206
   67084599,,
    9796229,15.069, 0.126
    9795183,,
   67087285,14.064, 0.103
    9794827,,
   67177375,,
    9795755,17.278, 1.133
    9795829,,
   67178471,15.286, 0.046
   67178475,14.617, 0.137
    9793249,,
   67177335,16.844, 0.034
    9800425,,
    9800481,14.445, 0.206
    9848338,16.013, 0.172
    9847232,21.202, 1.133
    9797862,14.525, 0.103
    9798872,12.491, 0.080
    9799314,11.127, 0.015
    9848479,15.020, 0.103
   67235149,,
    9848330,14.719, 0.114
    9848368,16.014, 0.080
    9798180,17.109, 1.133
    9847026,14.499, 0.043
    9802416,14.804, 0.149
    9798505,16.225, 0.252
    9799329,13.960, 0.137
    9798199,14.347, 0.090
    9847505,16.546, 1.133
    9800769,,
   67233438,,
    9802109,13.317, 0.092
    9852352,12.852, 0.229
    9851348,15.972, 0.229
    9855829,14.114, 0.114
    9856773,16.865, 1.133
   67274063,15.123, 0.114
    9855014,,
   67277538,,
    9851354,16.194, 0.046
   67277391,14.033, 0.114
    9853610,15.259, 0.320
    9853602,12.314, 0.092
   67275241,,
    9914539,16.054, 0.240
   67366057,,
  161832461,,
  410988379,15.671, 0.126
  161834083,15.423, 0.046
  161838074,,
  161834230,13.471, 0.092
  161834051,15.018, 0.046
  161828768,12.650, 0.069
  161834005,15.309, 0.092
   48795112,14.940, 1.133
   48796749,15.893, 0.252
   48794856,,
   48794996,12.145, 0.057
   48795110,14.570, 0.114
   48793422,14.584, 0.114
   48794602,,
   48793721,15.214, 0.126
   48793728,,
  411029368,16.323, 0.240
   48795251,14.751, 0.103
   48795135,16.423, 0.160
   48791971, 9.400, 0.030
   48796694, 8.700, 0.030
   48794702,16.825, 0.092
   48794530,,
  411030904,13.338, 0.103
   48798078,15.454, 0.172
   48796280,,
   48795396,16.996, 0.240
   48794656,,
   48798130,16.455, 0.103
   48867140,,
   67754096,14.509, 0.126
   48868086,,
   48868362,15.276, 0.149
   48865540,13.865, 0.126
   48866968,15.015, 0.069
   48864782,,
   67756987,,
   48864820,,
  411079334,15.088, 0.080
   67756466,,
   48866908,,
   48800286,14.682, 0.115
   48866917,,
   67756399,16.013, 0.206
   48866903,,
   48867127,13.780, 0.046
   48868195,15.484, 0.172
   48906880,,
   48872203,17.186, 0.275
   67759778,13.728, 0.080
   48873434,14.829, 0.137
   67756781, 9.218, 0.003
   48905985,14.954, 0.217
   67756453,,
   48906121,16.033, 0.137
   48908035, 9.160, 0.030
   48906233,,
   48870862,11.733, 0.046
   48906613,16.498, 1.133
   48870941,11.723, 0.049
   48872481,16.501, 0.149
   48872645,15.357, 0.046
   48906058,14.848, 0.183
   67758102,16.634, 0.309
   48870796,16.373, 0.217
   48873474,17.017, 1.133
   48905962,,
   48871321,13.921, 0.046
   48907674,15.179, 0.149
   48907476,14.206, 0.172
   48871317,14.085, 0.069
   48871003,15.444, 0.057
   48871410,14.328, 0.057
   48872020,14.705, 0.057
   48905970,16.664, 0.332
   48873611,17.088, 1.133
   48869836,13.088, 0.057
   48913887,11.734, 0.046
   48910479,,
   48912227, 8.410, 0.030
   48913890,,
   67888521,16.291, 0.561
   48960512,,
   48908525,14.579, 0.149
   48914164,,
   48914075,16.231, 0.229
   67826607,10.276, 0.006
   67887496, 8.760, 0.030
   67888942,17.062, 1.133
   48909695,16.619, 0.400
   67821936,16.164, 0.206
   67888932,21.239, 1.133
   48908483,,
   48910665,17.104, 1.133
   48912436,16.525, 0.092
   48910953,14.642, 0.126
   48912447,12.135, 0.034
   67897871,15.972, 0.069
   48912629,16.874, 0.172
   67891216,,
   48913941,21.212, 1.133
   67896229,,
   48912525,,
   48913936,14.161, 0.114
   67896210,17.263, 1.133
   67896082,,
   48910896,,
   48908953,15.690, 0.160
   48962472,16.504, 0.103
   48962358,,
   48965778,,
  411096525,17.177, 1.133
   67890577,16.797, 0.183
   48967526,,
   67895891,,
   48965609,,
   48966279,16.249, 0.297
   48962531,16.397, 0.080
   67978974, 9.120, 0.030
   48962413,,
   48967559,,
   48962216,,
   48965702,16.224, 0.286
   67988542,,
   48961610,12.745, 0.080
   48967583,,
   48965245,14.746, 0.114
   48963999,,
   67987247,,
   68045508,14.885, 0.080
   48963636,16.889, 0.114
   48965883,14.344, 0.103
   48965887,16.252, 0.092
   49037975,15.187, 0.114
   49033805,15.262, 0.057
   49035417,,
   49038262,16.776, 0.195
   49035618,,
   49031833,16.755, 0.149
   49033044,14.193, 0.149
   49032350,12.523, 0.069
   68045522,,
   68045818,13.073, 0.080
   48969230,17.161, 0.686
   49037371,14.623, 0.069
  411098445,12.323, 0.069
   68045485,15.013, 0.126
   67985462,,
   68045596,,
   49036975,16.690, 0.060
   49033866,,
   68045555,,
   49037928,14.541, 0.137
   49032600,,
   48968127,,
   48968362,12.693, 0.092
   49039044,16.463, 0.114
   49033219,,
   49033331,,
   48968009,16.293, 0.057
   68053002,15.772, 0.103
   68053008,,
   49068768,13.150, 0.080
   49040985,16.185, 0.114
   49040989,,
   49071030,13.979, 0.160
   49041090,16.101, 0.069
   49040478,15.838, 0.126
   68056797,,
   68048764,11.487, 0.132
   49071438,14.036, 0.060
   49040904,15.876, 0.137
   68053818,,
   49040190,15.230, 0.114
   49071001,16.738, 0.195
   68056201,13.004, 0.069
   49040362,16.299, 0.183
   68049712,,
   49069577,15.008, 0.149
   49070076,16.728, 0.069
   68053872,13.938, 0.016
   49040300,,
   49040198,14.160, 0.103
   49069690, 9.620, 0.030
   49039792,,
   49069556,,
   68131578,,
   49040340,13.781, 0.092
   49076657,,
   49078116,16.069, 0.217
   49076499,15.810, 0.092
   49074586,,
   49078010,15.471, 0.126
   68126823,16.652, 0.252
   68126826,15.181, 0.122
   49164432,,
   49074433,,
   49074779,,
   49077681,17.204, 0.275
   49073123,,
   49075471,,
   49072162,15.406, 0.183
   49074624,,
   68131704,15.375, 0.137
   49072492,,
   49072550,13.726, 0.172
   49169665,14.614, 0.080
   49170646,,
  286075177,15.138, 0.126
   49171579,15.127, 0.060
   49169779,,
   49166949,,
   49167896,16.922, 0.103
   49165221,14.229, 0.114
   49171686, 9.013, 0.003
  286072827,,
   49170283,17.076, 1.133
   49170380,,
  286075679,16.204, 0.069
   49165224,15.506, 1.133
   49165337,,
  286075206,,
   49171902,16.938, 1.133
   49171241,15.992, 0.149
  286073001,14.889, 0.080
   49172467,,
   49170836,,
   68168206,16.664, 0.263
   49170434,,
   49173151,,
   49198799,15.645, 0.149
   49197407,,
   49197284,,
   68167990,,
   68167975,11.751, 0.034
   49197712,,
   49202228,,
   49202632,,
   49198039,17.081, 1.133
   49201852,,
   49201347,16.560, 0.103
   49198167,,
   49201928,15.482, 0.092
   49197500,13.160, 0.137
   49202252,16.813, 1.133
   49202644,11.944, 0.057
   49201225,,
   49202262,15.161, 1.030
   49200695,14.091, 0.160
   49202468,13.186, 0.080
   49202701, 7.992, 0.002
   68251926,16.223, 0.137
   49278310,15.991, 0.332
   49205543,,
   49278587,,
   49205075,,
   68249932,15.295, 0.160
   68256634,17.152, 1.133
   68255276, 4.580, 0.030
   49205371,,
   49205106,15.219, 0.137
   49279505,,
   49277876,,
   49277786,,
   68256696,13.446, 0.092
   68251799,16.418, 0.492
   49279877,,
   68250655,,
   49278335,14.186, 0.092
   49324394,14.362, 0.137
   49285343,16.019, 0.080
   68331800,16.042, 0.217
   49323401,,
   49324395,10.964, 0.018
   49323400,13.636, 0.069
   49284394,,
   49285665,11.245, 0.150
   49283568,,
   49324318,,
   49325403,15.990, 0.114
   49322707,,
   49284004,12.196, 0.080
   49284010, 9.280, 0.030
   68332812,14.074, 0.080
   49284601,11.958, 0.057
   49323804,,
   68331071,16.711, 0.137
   49328689,16.021, 0.069
   49401042,,
   49326657,,
   68335603,,
   49401351,,
   49330488,,
   49401114,,
   49401394,,
   68416596,13.734, 0.080
   68416599,14.356, 0.047
   49330604,10.389, 0.011
   49330993,15.075, 0.137
   49325544,15.952, 0.092
   49325542,15.819, 0.114
   68405187,15.608, 0.092
   52483482,16.895, 1.133
   49331029,,
   49327051,,
   49401279,11.764, 0.080
   49328684,15.596, 0.057
   49401718,,
   49401672,14.577, 0.126
   49401699,,
   68336345,15.961, 0.080
   49401696,16.803, 1.133
   49405502,17.066, 1.133
   68504665,15.985, 0.206
   49404969,,
   49409656,,
   49405104,13.265, 0.114
   68504914,15.521, 0.137
   68505142, 6.400, 0.030
   49409828,16.088, 1.133
   68499562, 9.289, 0.003
   68500300,14.978, 0.149
   68504258,15.878, 0.069
   68431895, 7.950, 0.030
   49409604,14.848, 0.051
   49403903,11.580, 0.046
   68502886,,
   68504419,14.728, 0.126
   68502470,,
   49405035,14.067, 0.114
   49408664,11.950, 0.034
   49436709,,
   49436988,15.674, 0.160
   49438213,10.699, 0.015
   49433421,12.947, 0.046
   49437033,16.296, 0.160
   68507378,14.185, 0.103
   49437698,17.175, 1.133
   49433429, 9.611, 0.005
   68506741,,
   49432787,15.768, 1.133
   49436744, 7.718, 0.002
   68558330,,
   49432648,15.207, 0.126
   68508808,,
   68559047,16.026, 0.137
   49437632,,
   49433966,16.019, 0.092
   49432685,16.061, 0.069
   49434726,,
   49438632,15.995, 0.355
   68507762,,
   49507122,16.992, 0.435
   68508975,15.300, 0.103
   68637841,13.803, 0.080
   68567931,14.995, 0.183
   49508320,15.443, 0.034
   49440826,,
   68637794,16.687, 0.160
   68568310,,
   49440853,15.330, 0.069
   68638033,,
   49440268,16.823, 0.286
   68567425,10.972, 0.021
   68638179,,
   68564307,14.348, 0.029
   68638174,,
   68638823, 8.430, 0.002
   49513617,15.124, 0.114
   49439832,,
   49439818, 9.530, 0.030
   49582247,10.200, 0.030
   49584223,14.445, 0.366
   68639221,,
   49584111,13.942, 0.126
   68567242,16.534, 0.298
   49583738,,
   49583432,,
   49584767,,
   49519647,13.874, 1.030
   68642573,14.017, 0.051
   49581701,,
   68641262,,
   49583088,16.122, 0.092
   68643927,,
   49584028,16.161, 0.060
   68642297,10.728, 0.011
   49520714,14.608, 0.252
